"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"Mcm8"	1.69526892962689	-0.015654302935526	0.173333607777925	0.573353123791547	0.999629461123645
"Gnb5"	45.6339936471599	0.0222640305725765	0.13681010918014	0.793603774395606	0.999629461123645
"Rbfa"	66.2467621582796	-0.0417080757731319	0.133519465083832	0.634649469996117	0.999629461123645
"Zfp612"	19.0483844433286	-0.123200849467303	0.201066121376633	0.145532048905126	0.999629461123645
"Pgbd1"	2.43161231000729	-0.0283484680181913	0.175022613881562	0.363730576443221	0.999629461123645
"Guca1a"	2.65588538624087	0.0236016514121577	0.173543696890904	0.481939192730737	0.999629461123645
"Dhx32"	38.7491310726244	-0.0389128919609316	0.143269225231737	0.646316320998092	0.999629461123645
"Armc9"	22.4556900104214	-0.0133900665216136	0.152819574651144	0.856780532838419	0.999629461123645
"Drosha"	10.7163517324462	0.102063400387335	0.199403461953971	0.141225019715433	0.999629461123645
"Thbs1"	235.217315741473	0.249042460546996	0.143186056143146	0.0202647225104869	0.456246448811133
"Axin1"	22.334630527493	0.0462122164929679	0.15682069188799	0.555034045242115	0.999629461123645
"Efna1"	4.21889997244802	0.0748699758272671	0.192147057301348	0.0999501512830964	0.94231304112062
"Gak"	26.808253975174	-0.0441840107271923	0.152035292182205	0.584569268968797	0.999629461123645
"Hdhd2"	60.595108354019	-0.246018194076028	0.18852177616745	0.0386328152284533	0.644427834883639
"Bcl10"	40.4580539326885	-0.0111601122751295	0.137966375353457	0.894273931002721	0.999629461123645
"Tcea1"	8.95657322264048	-0.0619811033968428	0.177202473198953	0.307162784336715	0.999629461123645
"Selenof"	779.47340220199	-0.0677173646646889	0.0815522475568018	0.346467766132295	0.999629461123645
"Ppp3cb"	12.1277625950822	0.0626486860519479	0.174306126139827	0.344006240344787	0.999629461123645
"Itgb4"	4.88326496200327	-0.0251126557850401	0.170881245427152	0.573887634895049	0.999629461123645
"Gstm4"	14.5839843539666	0.0327410323502456	0.161521418541906	0.632065042026192	0.999629461123645
"Glcci1"	3.25080438024903	0.0683046835555595	0.189801777138429	0.0895725612212599	0.914752957543735
"Mir7034"	6.44912817924953	0.035192011661503	0.171490836158966	0.481906204140893	0.999629461123645
"Cdkn1b"	6.08415548711695	-0.0413811603286088	0.174187000802028	0.390123893987055	0.999629461123645
"Sall2"	8.38576443452331	0.0330903848188626	0.167993830049874	0.561596942642254	0.999629461123645
"Ikbkb"	30.8976380495146	0.0504722959854075	0.150162606890275	0.547737308568515	0.999629461123645
"Gadd45b"	81.2643148688687	0.070791145364823	0.129802060925154	0.434583978828661	0.999629461123645
"Zfp428"	59.1829221133906	-0.0492728878415992	0.133677757757181	0.577978243710223	0.999629461123645
"Mmaa"	27.5208452523202	-0.0236093469324742	0.150800705576947	0.76111080262532	0.999629461123645
"Ifi205"	2.50483400765548	0.0519968095291458	0.182862079971761	0.120793367402649	0.983062305014238
"Zfp184"	1.63750732500994	0.00189283983374512	0.172415595409792	0.944787371246686	0.999629461123645
"Gpr153"	2.49764917603244	0.0331136915705816	0.176507326519731	0.2743972085972	0.999629461123645
"Tyrp1"	2.08586349352096	-0.0345046815256395	0.176723090709254	0.271378713946844	0.999629461123645
"Smtn"	11.2360278263626	0.0991513713244927	0.196474385969695	0.155242960065212	0.999629461123645
"G2e3"	3.93797693527695	0.0180546024557722	0.170912448848151	0.65382915248564	0.999629461123645
"Pcf11"	4.38234491652104	0.0319553582230864	0.172973993136704	0.460452794012928	0.999629461123645
"Abi1"	30.7318806203291	0.0912681015755218	0.166378684859117	0.298208784177182	0.999629461123645
"Zfp672"	22.0632511154699	-0.136044398449124	0.203659981209856	0.135147521572027	0.999629461123645
"Zfp111"	2.4020661610729	-0.0302132112359139	0.175649080031568	0.323488051543526	0.999629461123645
"Capn5"	4.85286311543857	0.0296114152714728	0.171758857451523	0.512658609892353	0.999629461123645
"Git2"	9.59065789747504	-0.0691626470487966	0.179859740051862	0.266465236993396	0.999629461123645
"Qrsl1"	12.8333448911065	-0.0467906342094004	0.16732306511602	0.478147961316089	0.999629461123645
"Aldh3a2"	28.5245673325891	0.00150746001122253	0.145790098685046	0.986603355444687	0.999629461123645
"Frmd4a"	1.89303088179089	-0.0215271343653927	0.173986398417897	0.461204998756543	0.999629461123645
"Axl"	69.7966154202002	0.655333542074957	0.213810958804128	0.000145414876468606	0.00895740876114994
"Myo7a"	32.7860224900764	-0.195687181805805	0.226007833367171	0.0756844428623761	0.851433391507184
"Macrod1"	7.44633598616918	0.0488003028364921	0.174296320299925	0.373222170606342	0.999629461123645
"Mtmr6"	42.5705022764829	0.00248280661470013	0.137869525342913	0.977634579572887	0.999629461123645
"Eif4e"	94.7355187686161	0.00846433166947596	0.116657574562457	0.923046174724196	0.999629461123645
"C1qtnf3"	11.9265052998123	0.081498563942529	0.184230631452143	0.229787743412476	0.999629461123645
"Sgip1"	1.7951405474149	-0.0240085079134913	0.174793925893385	0.379659046797229	0.999629461123645
"Mcur1"	15.484576762709	0.142301178562687	0.226371443853358	0.0926448825607665	0.926067256898601
"Mtss1"	11.5797552853741	0.0293467700431349	0.166103898420766	0.619801285294775	0.999629461123645
"Impact"	29.3570357074575	-0.0168310718507158	0.14569057895472	0.833902643765131	0.999629461123645
"Ufc1"	158.028182053906	-0.058743949583865	0.109966504902699	0.494561149752105	0.999629461123645
"Zfp422"	29.4040256753801	-0.0594099549089075	0.153973738486414	0.477673036381051	0.999629461123645
"Spout1"	32.0542520977492	-0.0208574461378387	0.146912604061786	0.806738083071085	0.999629461123645
"1600012H06Rik"	54.206933074083	-0.0540996544006201	0.135206076875122	0.541581998578065	0.999629461123645
"Zfp367"	9.06503576635096	-0.00749055938521536	0.163589520857918	0.895788362197159	0.999629461123645
"1500011B03Rik"	119.167766893312	0.0666032724500747	0.119050117352112	0.453985931634976	0.999629461123645
"1600014C23Rik"	11.6210787169493	0.000293245140925215	0.161032091531847	0.997530849446893	0.999629461123645
"Mettl6"	17.4945282410182	-0.0902089469807026	0.179880080424594	0.250118086199389	0.999629461123645
"Amer2"	12.9066249134922	0.179796718212945	0.289247880023373	0.0379065578057956	0.641880645769896
"Ifi202b"	14.750830753816	1.66300383898472	0.480456207771523	2.71313177073098e-05	0.0020837882302418
"Cox17"	200.407764539537	-0.00821289462141748	0.106873923689807	0.921468685916799	0.999629461123645
"Trim8"	22.4751113519675	0.0442757601234771	0.159540329336506	0.554710356477858	0.999629461123645
"Rusc1"	8.52504772557138	-0.0311878529262073	0.168056254777132	0.57540215455141	0.999629461123645
"Ggh"	89.0539805333334	-0.154205405296773	0.145246986390564	0.12468010094166	0.983800905648825
"Slc35c1"	7.39413294358981	-0.0183687649510147	0.166889986669969	0.724735182407331	0.999629461123645
"Nr2f2"	15.8864530188406	0.0597830511433689	0.167508523956302	0.41254588293748	0.999629461123645
"Ints1"	17.9354928928382	0.0216016253529835	0.156180787072782	0.76499994276526	0.999629461123645
"Ate1"	20.637158271754	-0.00781127203641724	0.152625959434163	0.915133406406843	0.999629461123645
"Gnl3l"	23.7743585671749	0.014948459811571	0.150667619323431	0.847232621477527	0.999629461123645
"Cldn12"	23.2425847773622	-0.0240732095930822	0.151598818249853	0.753769009890934	0.999629461123645
"Cacna2d2"	1.50368439176479	-0.000582408689912036	0.17258412662442	0.981991222739648	0.999629461123645
"Hddc3"	8.57382288872141	-0.0519401821120088	0.173827212303423	0.372418106444352	0.999629461123645
"Adck1"	22.1011467013005	0.118021814497531	0.189562383598466	0.181176436840511	0.999629461123645
"Gm16381"	27.964308522139	0.133206137768857	0.196321081148939	0.15034765094367	0.999629461123645
"Cep83os"	6.95795671301132	0.0203629983702334	0.167961405128505	0.687344354704604	0.999629461123645
"Parp12"	46.6455089212172	1.59734860647954	0.239424022726569	1.58542496106563e-12	3.10308579073088e-10
"Tmem243"	3.70747296432617	-0.0314558296807859	0.173555238195615	0.439531319850767	0.999629461123645
"Lin54"	3.17073945394961	-0.0617877617301862	0.186100181722373	0.11843455831116	0.978714958598719
"Hdac10"	7.25191998128727	-0.0135279972430155	0.165964647135867	0.79838681166214	0.999629461123645
"Rps15a"	54.8037726484015	0.0657285332333283	0.143395486568328	0.461785706280214	0.999629461123645
"Rpl13"	38.767491256862	0.0109145902076571	0.143062664708839	0.89580462135877	0.999629461123645
"Lix1l"	12.0503290718648	-0.0211634994215317	0.16552571224111	0.705883279726149	0.999629461123645
"Cxadr"	54.899933489795	0.0820051484443702	0.143415882624223	0.371858436001167	0.999629461123645
"Btbd2"	26.4228877358935	0.00160394570255136	0.148888527018534	0.984749140428847	0.999629461123645
"Aqp11"	2.73501966923702	0.00486614337274137	0.170993726714231	0.889884966586853	0.999629461123645
"Cbfa2t2"	9.74693485705082	0.0459308945204928	0.170050078224703	0.451554981699468	0.999629461123645
"Stard13"	12.7773788528756	0.0263899419649831	0.162505958052481	0.683465825620043	0.999629461123645
"Fancc"	15.1337175301451	-0.0146390533226892	0.157785498726269	0.830238298529194	0.999629461123645
"Ptger4"	2.02378279170857	0.0324380836849125	0.176324159444403	0.285787350749039	0.999629461123645
"Med30"	33.2288269339485	0.0720571851553663	0.156154341258146	0.402486512132951	0.999629461123645
"Atf1"	13.7280697027059	0.0547557470756842	0.16856811778046	0.427174206695741	0.999629461123645
"Rfx5"	6.77413120865232	0.034526176433577	0.170141100720942	0.516337310572099	0.999629461123645
"Tfpi"	3.77688308888173	0.0186401462530239	0.170953880018088	0.646358483899214	0.999629461123645
"Lmf2"	65.0226206526683	-0.117772767575017	0.149413434061274	0.222778448068485	0.999629461123645
"4930452B06Rik"	1.52305803166521	-0.0346650594753664	0.177861387732032	0.172361137863848	0.999629461123645
"Kmt5c"	22.5044757056959	-0.0387153688007353	0.155184241873485	0.614657582760276	0.999629461123645
"Dpy19l4"	3.36365983743559	-0.00471296892488517	0.170809193579303	0.893080818529215	0.999629461123645
"4930451G09Rik"	1.54802607273866	-0.0272822959501955	0.175650067991031	0.30587662092562	0.999629461123645
"Hdhd3"	81.1164109382763	0.0124073349532807	0.121155460213461	0.887357792507806	0.999629461123645
"St6gal1"	16.2821616008876	-0.138686233038927	0.218941985640492	0.105949135020276	0.963761228557844
"BC022687"	55.2392940581053	-0.0503304642685163	0.136142160370774	0.568431438916656	0.999629461123645
"Dnajc2"	11.7775044799491	0.0751433403341579	0.179988551536421	0.268312975508448	0.999629461123645
"Tmem200a"	1.59384690356143	0.00165413560952398	0.172504762662825	0.950312143652923	0.999629461123645
"Atp6v0c-ps2"	28.5864455920242	0.0828146764905136	0.162337146134653	0.339549385998003	0.999629461123645
"Satb1"	2.05087942134291	-0.0266019660325147	0.174967728189833	0.367489955368833	0.999629461123645
"Atf6b"	33.5401579967316	0.0940071070828778	0.16303711268645	0.29552329154461	0.999629461123645
"Acly"	63.7127326732371	0.00928942784208457	0.128800018017788	0.916452615912455	0.999629461123645
"Fam185a"	5.54506461879525	-0.00702794235443838	0.167932130303287	0.878479521677441	0.999629461123645
"Rab19"	3.72314045784996	2.28602184294394	1.09919283311639	0.00244557646922096	0.0991497791809376
"Fam168a"	46.1722541982158	-0.029479505110046	0.13967046041502	0.728679888564714	0.999629461123645
"Zfp783"	3.02141643543401	0.0296256066013763	0.174333685824788	0.412482440183152	0.999629461123645
"Tex10"	19.5993904590479	-0.0487325810049945	0.161221433107799	0.51227787921895	0.999629461123645
"Npr2"	14.9836795601351	0.0350007966909013	0.163720812709665	0.596072154761301	0.999629461123645
"Ranbp2"	6.73425657007788	0.0252125871470978	0.168364101285487	0.629231715594018	0.999629461123645
"Nsrp1"	52.3760550264442	0.0697304908347908	0.142367716437212	0.437931384751999	0.999629461123645
"Smurf2"	17.9341100027539	-0.0525373626685848	0.166320188841746	0.453642147571399	0.999629461123645
"Ccdc51"	10.8460947536466	-0.0923525958341215	0.192815016615623	0.16786115465771	0.999629461123645
"Csk"	14.5908558669996	0.00652655989480725	0.158707333914165	0.922973804014966	0.999629461123645
"Islr"	20.9891794254982	0.118656195197808	0.193799428823059	0.1694371571038	0.999629461123645
"Shroom2"	19.6193157734867	0.0585004511660033	0.163568445949312	0.443225689773042	0.999629461123645
"Sh2d3c"	9.26369330081218	-0.0045347180179882	0.164454571946955	0.93325837937077	0.999629461123645
"Sdccag3"	39.8724392895348	0.062200216402659	0.151696911323621	0.4681555442233	0.999629461123645
"Ubr7"	18.7061452907976	-0.0749361148177918	0.170073239360707	0.337310807997107	0.999629461123645
"Col6a2"	7.54992452437724	0.0266938452118979	0.168231024524667	0.614141877309669	0.999629461123645
"C1qtnf1"	5.28867157998198	-0.0790548437805934	0.195186455622555	0.0801333409307364	0.872123849501782
"Cenpm"	14.2717887632244	-0.0427618856487828	0.164776414143139	0.526522192163302	0.999629461123645
"Palld"	12.0281002513904	0.067522281698465	0.17738137514007	0.300127879163526	0.999629461123645
"Trim3"	21.8930587739873	-0.301638621115274	0.343095086906799	0.0283863372711643	0.559145525094109
"Dlc1"	5.73689806327288	0.0313422219641158	0.171076282336625	0.518184302629113	0.999629461123645
"Slc25a32"	9.01739936172825	0.0642982430525244	0.178020607833156	0.296257173370689	0.999629461123645
"Scfd1"	19.8334965177945	0.426318953298898	0.423845594512586	0.0147623825530482	0.370419669797197
"Atg9a"	25.1618888909582	-0.0517177272047967	0.155148352625397	0.521634862944144	0.999629461123645
"Ttll5"	56.4689228886642	0.0487714756806139	0.136302178143761	0.581701119849374	0.999629461123645
"Ralgapa1"	9.39042216106957	-0.0204050608359589	0.165598421162219	0.715094101063164	0.999629461123645
"Ddx49"	42.7069251240868	0.00924593867342498	0.138011927139522	0.914120595019613	0.999629461123645
"Atp8a1"	2.47629338746784	0.0421643474129951	0.178671036314823	0.216198307864319	0.999629461123645
"2700046G09Rik"	10.7186907606857	-0.0103394752934744	0.16183911186246	0.864957887117828	0.999629461123645
"H2-T10"	12.1403619866245	1.83837870802878	0.487718976349839	9.82595600371999e-06	0.00080566200071042
"Med26"	5.04163477019993	0.0164140810639663	0.168907019597944	0.724172352066699	0.999629461123645
"Cebpb"	1.9368337558904	0.0421635879107844	0.179455130765027	0.167972531448302	0.999629461123645
"Galnt12"	8.43422051200586	0.0399338447510375	0.170238948589436	0.481743214923535	0.999629461123645
"Epb41l1"	8.7422582854677	0.0130702504146741	0.164896767119177	0.81567095566797	0.999629461123645
"Mast4"	12.1279993773817	0.0272608918269973	0.163912862134805	0.662663960470232	0.999629461123645
"Bclaf1"	26.0056581343407	-0.0373050512841559	0.15315964202805	0.632671845495765	0.999629461123645
"Nap1l4"	140.489173709226	-0.0198154362879043	0.1056562196028	0.813240198264591	0.999629461123645
"Hpcal1"	45.4783632172683	0.322253683671833	0.252173922118349	0.0218344762571878	0.475630378403088
"Slc5a5"	258.567904593358	-0.204754432595416	0.107480905474295	0.0212701487970178	0.466750914379404
"Rictor"	3.47208297359834	0.0440038696344644	0.178294426806019	0.24845732449594	0.999629461123645
"Disp1"	7.25501704510727	0.00642535998353405	0.165848134599729	0.903085733692371	0.999629461123645
"Rsrc2"	31.0855063046385	-0.0774040288937511	0.160497390222585	0.365634301231322	0.999629461123645
"Zxdc"	4.39184345957367	0.0347421107607621	0.173523506019215	0.430844512135815	0.999629461123645
"Tbc1d31"	2.87890838661835	-0.0051585021668947	0.171153054459143	0.879670272756387	0.999629461123645
"Limk2"	93.3697316885192	0.121939573522097	0.132454605221996	0.200067722094352	0.999629461123645
"9430015G10Rik"	6.84884622448171	-0.10125023144583	0.207534839617147	0.0785250312952869	0.862035343828167
"Tpx2"	12.7805284090522	-0.00239633638561566	0.160253672172052	0.968700199346166	0.999629461123645
"Abhd11"	41.6197688890041	0.0764727306901589	0.151645219967584	0.391561549466807	0.999629461123645
"Prr3"	8.51731408810655	0.0486756034987256	0.172586594975289	0.403054066339911	0.999629461123645
"Zfp11"	1.50609133564143	-0.0256451480720717	0.175423453724663	0.321138642605129	0.999629461123645
"Sema6b"	1.57224414933175	0.00843518792997999	0.172992628663906	0.737368924808232	0.999629461123645
"Map4k5"	26.5881820057223	-0.153753361071545	0.208698177996791	0.116609351231545	0.977744269042584
"Plxnb1"	29.2578629471886	-0.0663570743269659	0.156426827783234	0.428810426855743	0.999629461123645
"Fzd8"	4.01439005136065	0.0441012773821909	0.177612482437077	0.277968907188035	0.999629461123645
"Steap2"	65.6687755408536	0.0325460468243814	0.128432037246134	0.712200768699688	0.999629461123645
"Sept2"	33.0487095095849	0.0917572058813332	0.163071534298207	0.30305572418955	0.999629461123645
"Cnnm4"	2.23787845092092	-0.0293609136181838	0.175144025270306	0.360067132605672	0.999629461123645
"Ybx1"	44.3202518447375	-0.00582652914333238	0.137090346681861	0.94425595057578	0.999629461123645
"Ccser2"	33.8428862682306	0.250256471091399	0.252490186596656	0.0444830537372943	0.685300720146416
"Xxylt1"	5.85826801425902	0.0250643969295386	0.169462626637334	0.608273613688175	0.999629461123645
"Nfatc2"	2.83683738110991	0.0301344429338288	0.174760122998588	0.385227855384219	0.999629461123645
"Creld1"	131.013967288822	-0.144251359786743	0.129465533197643	0.132271474863781	0.999629461123645
"Rprd1b"	17.5599462319666	0.019649371663302	0.157777069103961	0.778788009423549	0.999629461123645
"Farsb"	100.417042819156	0.0092556581329353	0.115213251241949	0.915540674707053	0.999629461123645
